"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"KEVIN.POULIN","2012-2013","NYI",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"LELAND.IRVING","2012-2013","CGY",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"MARC-ANDRE.FLEURY","2012-2013","PIT",6,0,0,0,NA,NA,NA,NA,NA,NA,0
"MARTIN.BIRON","2012-2013","NYR",4,0,0,0,NA,NA,NA,NA,NA,NA,0
"MARTIN.BRODEUR","2012-2013","N.J",12,0,0,0,NA,NA,NA,NA,NA,NA,0
"MATHIEU.GARON","2012-2013","T.B",3,0,0,0,NA,NA,NA,NA,NA,NA,0
"MICHAEL.LEIGHTON","2012-2013","PHI",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"MICHAL.NEUVIRTH","2012-2013","WSH",6,0,0,0,NA,NA,NA,NA,NA,NA,0
"MIIKKA.KIPRUSOFF","2012-2013","CGY",6,0,0,0,NA,NA,NA,NA,NA,NA,0
"MIKE.SMITH","2012-2013","ARI",10,0,0,0,NA,NA,NA,NA,NA,NA,0
"NIKLAS.BACKSTROM","2012-2013","MIN",10,0,0,0,NA,NA,NA,NA,NA,NA,0
"NIKOLAI.KHABIBULIN","2012-2013","EDM",4,0,0,0,NA,NA,NA,NA,NA,NA,0
"ONDREJ.PAVELEC","2012-2013","WPG",14,0,0,0,NA,NA,NA,NA,NA,NA,0
"PEKKA.RINNE","2012-2013","NSH",13,0,0,0,NA,NA,NA,NA,NA,NA,0
"PETER.BUDAJ","2012-2013","MTL",6,0,0,0,NA,NA,NA,NA,NA,NA,0
"PETR.MRAZEK","2012-2013","DET",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"PHILIPP.GRUBAUER","2012-2013","WSH",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"RAY.EMERY","2012-2013","CHI",7,0,0,0,NA,NA,NA,NA,NA,NA,0
"RICHARD.BACHMAN","2012-2013","DAL",6,0,0,0,NA,NA,NA,NA,NA,NA,0
"RICK.DIPIETRO","2012-2013","NYI",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"ROBERTO.LUONGO","2012-2013","VAN",10,0,0,0,NA,NA,NA,NA,NA,NA,0
"ROBIN.LEHNER","2012-2013","OTT",6,0,0,0,NA,NA,NA,NA,NA,NA,0
"RYAN.MILLER","2012-2013","BUF",16,0.5,0,0,NA,NA,NA,NA,NA,NA,0
"SAMI.AITTOKALLIO","2012-2013","COL",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"SCOTT.CLEMMENSEN","2012-2013","FLA",7,0,0,0,NA,NA,NA,NA,NA,NA,0
"SEMYON.VARLAMOV","2012-2013","COL",7,0,0,0,NA,NA,NA,NA,NA,NA,0
"SERGEI.BOBROVSKY","2012-2013","CBJ",13,0,0,0,NA,NA,NA,NA,NA,NA,0
"STEVE.MASON","2012-2013","CBJ/PHI",6,0,0,0,NA,NA,NA,NA,NA,NA,0
"THOMAS.GREISS","2012-2013","S.J",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"TOMAS.VOKOUN","2012-2013","PIT",6,0,0,0,NA,NA,NA,NA,NA,NA,0
"TUUKKA.RASK","2012-2013","BOS",11,0,0,0,NA,NA,NA,NA,NA,NA,0
"VIKTOR.FASTH","2012-2013","ANA",8,0,0,0,NA,NA,NA,NA,NA,NA,0
"YANN.DANIS","2012-2013","EDM",2,0,0,0,NA,NA,NA,NA,NA,NA,0
