"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"JHONAS.ENROTH","2012-2013","BUF",3,0,0,0,NA,NA,NA,NA,NA,NA,0
"JIMMY.HOWARD","2012-2013","DET",15,0,0,0,NA,NA,NA,NA,NA,NA,0
"JOEY.MACDONALD","2012-2013","CGY",8,0,0,0,NA,NA,NA,NA,NA,NA,0
"JOHAN.HEDBERG","2012-2013","N.J",5,0.5,1,0,100,91,9,NA,100,NA,0.09
"JONAS.HILLER","2012-2013","ANA",4,0,0,0,NA,NA,NA,NA,NA,NA,0
"JONATHAN.BERNIER","2012-2013","L.A",5,0,0,0,NA,NA,NA,NA,NA,NA,0
"JONATHAN.QUICK","2012-2013","L.A",11,0,0,0,NA,NA,NA,NA,NA,NA,0
"JOSE.THEODORE","2012-2013","FLA",7,0,0,0,NA,NA,NA,NA,NA,NA,0
"JOSH.HARDING","2012-2013","MIN",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"JUSTIN.PETERS","2012-2013","CAR",4,0,0,0,NA,NA,NA,NA,NA,NA,0
"KARI.LEHTONEN","2012-2013","DAL",12,0.33,0,0,NA,NA,NA,NA,NA,NA,0
"KEVIN.POULIN","2012-2013","NYI",3,0,0,0,NA,NA,NA,NA,NA,NA,0
"LELAND.IRVING","2012-2013","CGY",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"MARC-ANDRE.FLEURY","2012-2013","PIT",13,0,0,0,NA,NA,NA,NA,NA,NA,0
"MARTIN.BIRON","2012-2013","NYR",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"MARTIN.BRODEUR","2012-2013","N.J",11,0,0,0,NA,NA,NA,NA,NA,NA,0
"MATHIEU.GARON","2012-2013","T.B",5,0,0,0,NA,NA,NA,NA,NA,NA,0
"MICHAL.NEUVIRTH","2012-2013","WSH",5,0,0,0,NA,NA,NA,NA,NA,NA,0
"MIIKKA.KIPRUSOFF","2012-2013","CGY",8,0,0,0,NA,NA,NA,NA,NA,NA,0
"MIKE.SMITH","2012-2013","ARI",10,0,0,0,NA,NA,NA,NA,NA,NA,0
"NIKLAS.BACKSTROM","2012-2013","MIN",17,0,0,0,NA,NA,NA,NA,NA,NA,0
"NIKOLAI.KHABIBULIN","2012-2013","EDM",4,0,0,0,NA,NA,NA,NA,NA,NA,0
"ONDREJ.PAVELEC","2012-2013","WPG",19,0,0,0,NA,NA,NA,NA,NA,NA,0
"PEKKA.RINNE","2012-2013","NSH",17,0,0,0,NA,NA,NA,NA,NA,NA,0
"PETER.BUDAJ","2012-2013","MTL",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"RAY.EMERY","2012-2013","CHI",8,0,0,0,NA,NA,NA,NA,NA,NA,0
"RICHARD.BACHMAN","2012-2013","DAL",3,0,0,0,NA,NA,NA,NA,NA,NA,0
"RICK.DIPIETRO","2012-2013","NYI",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"ROBERTO.LUONGO","2012-2013","VAN",7,0,0,0,NA,NA,NA,NA,NA,NA,0
"ROBIN.LEHNER","2012-2013","OTT",4,0,0,0,NA,NA,NA,NA,NA,NA,0
"RYAN.MILLER","2012-2013","BUF",12,0,0,0,NA,NA,NA,NA,NA,NA,0
"SCOTT.CLEMMENSEN","2012-2013","FLA",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"SEMYON.VARLAMOV","2012-2013","COL",12,0,0,0,NA,NA,NA,NA,NA,NA,0
"SERGEI.BOBROVSKY","2012-2013","CBJ",16,0,0,0,NA,NA,NA,NA,NA,NA,0
"STEVE.MASON","2012-2013","CBJ/PHI",4,0,0,0,NA,NA,NA,NA,NA,NA,0
"TOMAS.VOKOUN","2012-2013","PIT",7,0,0,0,NA,NA,NA,NA,NA,NA,0
"TUUKKA.RASK","2012-2013","BOS",14,0,0,0,NA,NA,NA,NA,NA,NA,0
"VIKTOR.FASTH","2012-2013","ANA",6,0,0,0,NA,NA,NA,NA,NA,NA,0
"YANN.DANIS","2012-2013","EDM",1,0,0,0,NA,NA,NA,NA,NA,NA,0
